emp_no,first_name,last_name,title,from_date,salary
481658,Mingsen,Vanwelkenhuysen,Staff,1988-08-10,40566
427660,Mayuko,Gils,Staff,1988-08-10,40000
79991,Yahiko,Czap,Engineer,1988-08-09,40000
410444,Khoa,Hasham,Engineer,1988-08-09,40000
242655,Tadahiko,Gunderson,Technique Leader,1988-08-09,42113
67011,Van,McClure,Staff,1988-08-09,43853
299264,Luisa,Schusler,Staff,1988-08-09,86343
429665,Snehasis,Piazza,Staff,1988-08-09,59982
63166,Sanjai,Baak,Staff,1988-08-09,40000
22263,Xiahua,Claffy,Staff,1988-08-09,58364
427104,Sanjiv,Solares,Engineer,1988-08-09,40000
237671,Reinhard,Cangellaris,Engineer,1988-08-09,59199
419001,Sanjay,Bahl,Staff,1988-08-09,40000
89525,Kristin,Pleszkun,Engineer,1988-08-09,40000
410813,Eckart,Monarch,Engineer,1988-08-09,63663
231036,Hyuncheol,Soloway,Staff,1988-08-08,53719
32689,Gladys,Heusch,Staff,1988-08-08,58830
54773,Avishai,Cichocki,Senior Engineer,1988-08-08,46926
437794,Etsuo,Bage,Assistant Engineer,1988-08-08,42313
17520,Shahab,Keohane,Engineer,1988-08-08,40000
242069,Angus,Perz,Staff,1988-08-08,40000
32559,Ingemar,Thombley,Engineer,1988-08-08,40000
454987,Akemi,Fontet,Assistant Engineer,1988-08-08,68570
71758,Munehiko,Frijda,Senior Engineer,1988-08-08,47473
66383,Herbert,Marsiglia,Staff,1988-08-08,40000
432978,Pasqua,Herath,Staff,1988-08-08,72631
415282,Frazer,Alpay,Senior Engineer,1988-08-08,40000
407413,Filipe,Driscoll,Engineer,1988-08-08,46927
19256,Rosita,Riexinger,Staff,1988-08-07,40000
494743,Souichi,Thummel,Technique Leader,1988-08-07,42948
78273,Mona,Verhoeff,Staff,1988-08-07,76839
94658,Basil,Kaelbling,Staff,1988-08-07,93862
29436,Godehard,Schnelling,Engineer,1988-08-07,52520
276531,Michaela,Litvinov,Senior Staff,1988-08-07,75961
219581,Akhilish,Mansanne,Engineer,1988-08-07,40000
15337,Masaru,Radivojevic,Engineer,1988-08-07,40000
440215,Keiichiro,Dredge,Engineer,1988-08-07,59288
106425,Beshir,Rohrbach,Engineer,1988-08-07,47711
34025,Shridhar,Bridgland,Staff,1988-08-07,40000
402518,Hilari,Kavvadias,Engineer,1988-08-07,40000
493524,Changho,Cooke,Staff,1988-08-07,52369
107531,Marie,Kugler,Engineer,1988-08-06,69532
437389,Miomir,Ranft,Engineer,1988-08-06,52803
58694,Kasidit,Kragelund,Staff,1988-08-06,55884
17055,Marin,Wixon,Senior Engineer,1988-08-06,46654
98823,Tesuya,Hartvigsen,Staff,1988-08-06,52979
221040,Susanta,Socorro,Engineer,1988-08-06,40000
293441,Toshimitsu,Cunliffe,Engineer,1988-08-06,72904
66565,Kien,Perez,Senior Engineer,1988-08-06,40000
69632,Limsoon,Nations,Engineer,1988-08-06,51890
417796,Feipei,Nitta,Technique Leader,1988-08-06,45477
247315,Fei,Lorho,Staff,1988-08-06,55144
446848,Lenore,Oskamp,Engineer,1988-08-06,46819
217873,Gro,Uchoa,Engineer,1988-08-06,47044
405299,Kerhong,Erdi,Senior Staff,1988-08-06,56855
104593,Arno,Maksimenko,Engineer,1988-08-06,40000
457973,Shahid,Maksimenko,Staff,1988-08-06,92653
228269,Aluzio,Varman,Staff,1988-08-06,40000
286023,Takahito,Tasistro,Engineer,1988-08-06,40000
263126,Berry,Hinsberger,Staff,1988-08-06,41022
268620,Leszek,Kossowski,Staff,1988-08-05,62224
14954,Fox,Magliocco,Senior Engineer,1988-08-05,43510
231564,Vasilii,Nanard,Staff,1988-08-05,45322
475389,Kazuhisa,Nations,Engineer,1988-08-05,40000
407867,Sanjay,Pappas,Engineer,1988-08-05,40000
259414,Lena,Daescu,Staff,1988-08-05,74905
29407,Reuven,Strandh,Engineer,1988-08-05,40000
36428,Izaskun,Verhaegen,Staff,1988-08-05,40000
425625,Surveyors,Morrow,Senior Staff,1988-08-05,66138
466527,Shawna,Eterovic,Senior Staff,1988-08-05,80243
272833,Goo,Maierhofer,Staff,1988-08-05,53415
413169,Adin,Kropp,Staff,1988-08-05,55624
237546,Guttorm,Clemencon,Senior Staff,1988-08-05,61298
92385,Nagui,Armand,Staff,1988-08-05,44386
86305,Nadjib,Weisert,Engineer,1988-08-05,47059
257798,Alselm,Samarati,Senior Engineer,1988-08-04,40090
41593,Susuma,Grabner,Assistant Engineer,1988-08-04,40000
422542,Bojan,Steenbeek,Senior Staff,1988-08-04,76644
442907,Nitsan,Percebois,Engineer,1988-08-04,53273
457225,Hironoby,Seuren,Senior Staff,1988-08-04,40000
92095,Ekawit,Pargaonkar,Engineer,1988-08-04,54158
14620,Jianhua,Erev,Engineer,1988-08-04,53303
434674,Shrikanth,Demeyer,Engineer,1988-08-04,63376
29156,Youngkon,Cyne,Assistant Engineer,1988-08-04,40509
467410,Zdislav,Chaudhuri,Staff,1988-08-04,67622
71750,Berhard,Eppinger,Engineer,1988-08-04,40000
490850,Akeno,Karunanithi,Staff,1988-08-04,50952
234014,Yuqun,Schoegge,Staff,1988-08-03,58796
290535,Rosalie,Pashtan,Engineer,1988-08-03,56017
469919,Maya,Isaac,Senior Engineer,1988-08-03,60584
250554,Sachio,Plesums,Staff,1988-08-03,98525
445985,Van,Ginesta,Engineer,1988-08-03,45689
483926,Supot,Peck,Staff,1988-08-03,78181
93718,Moie,Kropf,Staff,1988-08-03,40000
47627,Alejandra,Harbusch,Senior Staff,1988-08-03,64005
290602,King,Hiltgen,Senior Engineer,1988-08-03,40614
240241,Aimee,Ginesta,Engineer,1988-08-02,56169
254167,Xianlong,Tibblin,Staff,1988-08-02,59272
488077,Isaac,Huxford,Senior Engineer,1988-08-02,64398
448096,Aksel,Rouquie,Technique Leader,1988-08-02,69572
433663,Arnd,Francisci,Engineer,1988-08-02,56560
496045,Marco,Baik,Assistant Engineer,1988-08-02,50040
200185,Fay,Standera,Senior Staff,1988-08-02,47315
202144,Atreye,Reutenauer,Senior Engineer,1988-08-02,40000
20923,Menkae,Miara,Staff,1988-08-02,80332
85215,Along,Detkin,Staff,1988-08-02,67739
85353,Kien,Tasistro,Staff,1988-08-02,40000
492911,Jungsoon,Asser,Senior Staff,1988-08-02,48545
461102,Zengping,Bhattacharjee,Staff,1988-08-02,72104
44100,Guozhong,Bresenham,Engineer,1988-08-02,46098
222602,Amstein,Randi,Senior Engineer,1988-08-02,51218
292707,Aluzio,Pollacia,Senior Engineer,1988-08-02,58999
26053,Heekeun,Szmurlo,Staff,1988-08-02,78218
96499,Arvin,Mitina,Technique Leader,1988-08-02,72165
497307,Takahiro,Collette,Staff,1988-08-01,62269
71114,Jagoda,Kakkar,Engineer,1988-08-01,44737
56558,Satyanarayana,Ghazalie,Senior Staff,1988-08-01,40000
34176,Waiman,Plessier,Engineer,1988-08-01,40000
53663,Mamdouh,Segond,Staff,1988-08-01,103397
435819,Manton,Merey,Staff,1988-08-01,40000
210976,Khue,Kinley,Senior Staff,1988-08-01,64103
292413,Kristian,Belinskaya,Engineer,1988-08-01,51799
105184,Mabo,Luck,Staff,1988-07-31,67146
433245,Duangkaew,Pleszkun,Engineer,1988-07-31,40000
224728,Atreye,Casley,Senior Staff,1988-07-31,40000
39119,Tristan,Klyachko,Engineer,1988-07-31,45650
408183,Ziya,Liesche,Staff,1988-07-31,40000
48020,Nobuyoshi,Strandh,Engineer,1988-07-31,40000
469533,Insup,Kamble,Engineer,1988-07-30,60868
424336,Owen,Hiltgen,Engineer,1988-07-30,40000
282023,Piyush,Trogemann,Staff,1988-07-30,40000
490518,Rosalie,Serna,Staff,1988-07-30,40000
417555,Zejun,Coors,Assistant Engineer,1988-07-30,60173
448452,Zsolt,Flowers,Staff,1988-07-30,54838
10791,Tadahiko,Sgarro,Engineer,1988-07-30,40000
411177,Goa,Gien,Engineer,1988-07-30,40000
214401,Jiakeng,Sanella,Staff,1988-07-30,57072
466342,Leandro,Wissmann,Staff,1988-07-30,40000
284978,Toong,Conta,Staff,1988-07-30,58344
26221,Ashish,Straney,Staff,1988-07-30,40000
98893,Theron,Ramalingam,Engineer,1988-07-30,40000
15543,Mingdong,Staelin,Senior Engineer,1988-07-30,40000
76139,Mark,Speer,Staff,1988-07-30,85585
278422,Peer,Zeleznik,Senior Staff,1988-07-30,46685
37664,Dines,Sundgren,Assistant Engineer,1988-07-30,40000
441773,Shigenori,Cesareni,Staff,1988-07-29,70754
108307,Diederik,Suermann,Staff,1988-07-29,94766
252915,Jouni,Acton,Technique Leader,1988-07-29,60875
226384,Hausi,Makinen,Staff,1988-07-29,73273
13343,Heon,Usery,Staff,1988-07-29,40000
84672,Mihalis,Lamparter,Senior Staff,1988-07-29,71359
237820,Jiakeng,Rosiles,Senior Engineer,1988-07-29,78384
424563,Rosli,Pileggi,Staff,1988-07-29,53767
37171,Nathalie,Lorys,Engineer,1988-07-29,56266
60865,Yuqun,Birge,Engineer,1988-07-29,62219
295180,Mahmut,Benveniste,Senior Staff,1988-07-29,52671
83600,Muzhong,Mayerwieser,Engineer,1988-07-29,43535
231922,Mohammad,Minakawa,Engineer,1988-07-29,50165
272961,Prodip,Danner,Staff,1988-07-28,40000
263630,Ute,Terekhov,Staff,1988-07-28,40000
257051,Remzi,Norsworthy,Senior Staff,1988-07-28,78632
80570,Martial,Zykh,Engineer,1988-07-28,40000
106935,Kazuhiko,Farrow,Senior Staff,1988-07-28,78007
420160,Berhard,Ruther,Engineer,1988-07-28,40000
459100,Mohammad,Thibadeau,Engineer,1988-07-28,43551
264495,Manibrata,Cyre,Engineer,1988-07-28,45279
101787,Shunichi,Muhling,Engineer,1988-07-28,48195
217986,Aiichiro,Auria,Engineer,1988-07-28,41943
64862,Mototsugu,Dulli,Engineer,1988-07-28,49360
91802,Alassane,Meriste,Staff,1988-07-28,63586
260101,Dhritiman,Ghazalie,Staff,1988-07-28,65936
408990,Weijing,Mikschl,Staff,1988-07-28,40000
408763,Kerryn,Tzvieli,Engineer,1988-07-28,55877
102180,Demos,Waschkowski,Staff,1988-07-28,51592
272251,Larisa,Grospietsch,Engineer,1988-07-28,51881
52830,Kitty,Peron,Staff,1988-07-28,51210
210545,Vincent,Waymire,Staff,1988-07-27,40000
55346,Hausi,Schrooten,Engineer,1988-07-27,43885
30802,Keung,Bernini,Engineer,1988-07-27,40000
37442,Subhada,Lipner,Staff,1988-07-27,70371
202111,Irene,Breugel,Staff,1988-07-27,40000
223344,Perla,Eiter,Staff,1988-07-27,81568
428594,Breannda,Aamodt,Staff,1988-07-27,87334
45593,Xiaocheng,Litzler,Engineer,1988-07-27,52190
58640,Noritoshi,Karcich,Senior Engineer,1988-07-27,47171
57756,Kwok,Ghalwash,Staff,1988-07-27,40000
483876,Tomofumi,Crouzet,Staff,1988-07-27,63979
13992,Ulises,Kenevan,Staff,1988-07-27,81318
437024,Ioana,Jullig,Senior Staff,1988-07-27,93688
101833,Cordelia,Couchot,Staff,1988-07-27,63069
59898,Gao,Iwayama,Engineer,1988-07-26,52483
435350,Abdulla,Debuse,Staff,1988-07-26,65081
281163,Mohammad,Giarratana,Engineer,1988-07-26,56050
298660,Idoia,Capobianchi,Engineer,1988-07-26,44317
98445,Spyrose,Constantine,Assistant Engineer,1988-07-26,65189
33399,Roded,Lorcy,Staff,1988-07-26,40000
291655,Krassimir,Gulla,Technique Leader,1988-07-26,62873
23952,Valdiodio,Oehlmann,Staff,1988-07-26,70411
207658,Kiyokazu,Whitcomb,Senior Engineer,1988-07-26,65434
247453,Khoa,Flasterstein,Staff,1988-07-26,71454
258198,Oguz,Heinisuo,Engineer,1988-07-26,53321
105425,Minghong,Peir,Staff,1988-07-26,56218
299540,Shigehito,Holburn,Staff,1988-07-25,77586
78802,Vojin,Garigliano,Senior Staff,1988-07-25,43451
468816,Jiang,Bennet,Staff,1988-07-25,48438
24457,Alain,Merkl,Engineer,1988-07-25,40000
106383,Yechezkel,Denny,Senior Staff,1988-07-25,80175
277745,Fay,Suppi,Staff,1988-07-25,53167
238625,Filipe,Schusler,Engineer,1988-07-25,40000
209773,Jaques,Vendrig,Engineer,1988-07-25,42839
242886,Guadalupe,Nitsch,Engineer,1988-07-25,40004
60022,Koichi,Dolinsky,Technique Leader,1988-07-25,48250
61374,Taegyun,Christ,Engineer,1988-07-25,62550
32587,Sugwoo,Ballarin,Engineer,1988-07-25,40000
465033,Yuriy,Yetim,Staff,1988-07-25,40000
45669,Janalee,Boudaillier,Engineer,1988-07-25,66337
293718,Neelam,Hainaut,Assistant Engineer,1988-07-25,40000
295692,Fumitaka,Birnbaum,Staff,1988-07-25,54924
30936,Rosalyn,Attimonelli,Senior Engineer,1988-07-24,47433
62846,Menkae,Walston,Engineer,1988-07-24,40000
483667,Adhemar,Baik,Engineer,1988-07-24,40000
270765,Stafford,Flanders,Staff,1988-07-24,54482
272947,Kirk,Basawa,Senior Staff,1988-07-24,66630
298093,Masanao,Birke,Staff,1988-07-24,75877
214506,Vishv,Fortenbacher,Engineer,1988-07-24,57597
414218,Shugo,Kusakari,Engineer,1988-07-24,40000
471173,Bedrich,Kaiser,Senior Engineer,1988-07-24,45239
88512,Giao,Vigier,Engineer,1988-07-24,40000
493855,Fusako,Iacovou,Senior Engineer,1988-07-24,71198
28855,Shan,Heering,Engineer,1988-07-24,56014
465413,Francoise,Oxenboll,Senior Staff,1988-07-24,79713
237643,Premsyl,Begiun,Engineer,1988-07-24,71029
401031,Xumin,Butner,Engineer,1988-07-24,40000
403734,Oscal,Famili,Staff,1988-07-24,49449
238865,Ebru,Standera,Engineer,1988-07-23,58889
435241,Takahito,Ciolek,Staff,1988-07-23,52129
200715,Gretta,Schwabacher,Staff,1988-07-23,71476
277608,Vasilis,Pettis,Staff,1988-07-23,64364
219973,Carrsten,Eickenmeyer,Staff,1988-07-23,78526
230808,Roded,Piveteau,Senior Engineer,1988-07-23,40000
438519,Kyoichi,Fortenbacher,Engineer,1988-07-23,72418
269835,Rasikan,Massonet,Staff,1988-07-23,49479
451073,Sedat,Couchot,Staff,1988-07-23,40000
464194,Sakthirel,Brobst,Engineer,1988-07-23,40000
403320,Parke,Sidou,Engineer,1988-07-23,59650
248580,Flemming,Borovoy,Staff,1988-07-23,40000
299833,Ingemar,Slobodova,Engineer,1988-07-23,40000
238709,Mayuri,Chappelet,Senior Engineer,1988-07-23,55332
66866,Luise,Sundgren,Technique Leader,1988-07-23,56785
12011,Zhilian,Coorg,Staff,1988-07-22,85833
424252,Shirish,Bernardinello,Senior Staff,1988-07-22,68295
19602,Sandeepan,Olivero,Senior Engineer,1988-07-22,51525
73734,Zhongwei,Rodite,Staff,1988-07-22,66545
102240,Shmuel,Rodite,Engineer,1988-07-22,63672
49128,Sarita,Kuzuoka,Staff,1988-07-22,77351
409162,Nevio,Narwekar,Staff,1988-07-22,51830
287190,Lobel,Malabarba,Engineer,1988-07-22,52018
257435,Bangqing,Krybus,Senior Staff,1988-07-22,46317
249979,Cullen,Pearson,Engineer,1988-07-22,41887
477678,Naftaly,Serre,Staff,1988-07-22,82138
287666,Jaber,Aloia,Staff,1988-07-22,57938
210702,Carrsten,Jeong,Technique Leader,1988-07-22,40000
404727,Isamu,Swick,Senior Engineer,1988-07-22,40985
93686,Zhiwei,Radivojevic,Staff,1988-07-22,40000
483692,Mayumi,Merey,Engineer,1988-07-21,54123
28993,Domenick,Rijckaert,Engineer,1988-07-21,65380
481414,Heekeun,Selenyi,Senior Engineer,1988-07-21,54042
212906,Sumant,Menhoudj,Senior Engineer,1988-07-21,48271
10718,Adib,Rullman,Engineer,1988-07-21,75473
438454,Duro,Caine,Engineer,1988-07-21,42193
238848,Ohad,Randt,Engineer,1988-07-21,40000
276228,Seongbin,Bierbaum,Engineer,1988-07-21,40000
216934,Nagui,Krzyzanowski,Engineer,1988-07-21,59907
217198,Luigi,Chinen,Staff,1988-07-21,49741
61789,Ramachenga,Straney,Staff,1988-07-21,40000
405870,Goetz,Honiden,Engineer,1988-07-21,44534
445023,Tadahiro,Dredge,Staff,1988-07-21,80716
470758,Tsz,Reistad,Staff,1988-07-21,51546
53947,Shooichi,Henseler,Engineer,1988-07-21,50967
68940,Froduald,Garrabrants,Staff,1988-07-20,63903
414871,Chanjung,Glowinski,Assistant Engineer,1988-07-20,65178
28716,Kristian,Hertweck,Staff,1988-07-20,62924
252044,Yurii,Syang,Technique Leader,1988-07-20,40000
56306,Mack,Lindqvist,Engineer,1988-07-20,66646
476036,Janalee,Murthy,Engineer,1988-07-20,40000
432054,Van,McAffer,Engineer,1988-07-20,45540
253249,Breannda,Tiemann,Staff,1988-07-20,43455
448498,Ishfaq,Joslin,Senior Engineer,1988-07-20,43097
450216,Ziya,Herath,Engineer,1988-07-20,40000
82893,Junsik,Unni,Staff,1988-07-20,40000
279111,Aiichiro,Herath,Senior Engineer,1988-07-20,40000
74683,Takanari,Clouatre,Staff,1988-07-20,61336
209539,Aloys,Erde,Engineer,1988-07-20,43380
213843,Chaoyi,Plump,Staff,1988-07-19,91586
441723,Houman,Granlund,Engineer,1988-07-19,70065
438455,Sachar,Speel,Engineer,1988-07-19,49322
455757,Valeri,Serot,Staff,1988-07-19,45334
497796,Chaoyi,Kushnir,Senior Engineer,1988-07-19,69801
272903,Sergi,Mundy,Engineer,1988-07-19,40000
109323,Shuho,Gomatam,Engineer,1988-07-19,40000
482150,Przemyslawa,Gluchowski,Staff,1988-07-19,73645
38014,Nigel,Scallan,Staff,1988-07-19,64101
450645,Niteen,Tsukuda,Staff,1988-07-18,86064
471867,Zhensheng,Katalagarianos,Engineer,1988-07-18,40000
33894,Harngdar,Bratten,Staff,1988-07-18,70823
18454,Eric,Anido,Staff,1988-07-18,64815
42488,Angel,Menhardt,Staff,1988-07-18,48657
406508,Morrie,Brendel,Engineer,1988-07-18,40000
445085,Chenxi,Chorvat,Staff,1988-07-18,52117
498725,Leif,Brookner,Senior Engineer,1988-07-18,54944
41247,Kristinn,Zhiwei,Staff,1988-07-18,47654
41239,Malu,Rajaraman,Senior Staff,1988-07-18,70272
486726,Vugranam,Aamodt,Engineer,1988-07-18,55806
59434,Saddek,Smailagic,Senior Staff,1988-07-18,97328
69230,Florian,Pews,Engineer,1988-07-18,56164
202023,Mabhin,Radivojevic,Engineer,1988-07-18,64489
213997,Kerhong,Lambe,Senior Engineer,1988-07-17,47515
417153,Prodip,Nitta,Engineer,1988-07-17,40000
109267,Ziyad,Bardell,Technique Leader,1988-07-17,44179
411820,Nathan,Benantar,Staff,1988-07-17,40000
450611,Yuping,Siprelle,Engineer,1988-07-17,40000
46853,Aiichiro,Walston,Staff,1988-07-17,64802
435856,Yurij,Morrow,Staff,1988-07-17,40000
65702,Kristian,Nergos,Engineer,1988-07-17,40000
273333,Jungsoon,Luff,Staff,1988-07-17,40000
263985,Tiina,Stifter,Staff,1988-07-17,67700
423352,Shigehiro,Isard,Staff,1988-07-17,71433
40631,Frazer,Alameldin,Staff,1988-07-17,40000
226643,Hauke,Marshall,Engineer,1988-07-16,40000
55907,Ghassan,Herbst,Staff,1988-07-16,46416
30557,Goncalo,Manders,Staff,1988-07-16,40000
433001,Wilmer,Eickenmeyer,Staff,1988-07-16,59031
103367,Supot,Isaac,Engineer,1988-07-16,48288
67233,Gad,Baalen,Staff,1988-07-16,46571
267768,Francesca,Vigier,Engineer,1988-07-16,65660
55472,Gudjon,Birta,Staff,1988-07-16,41080
463098,Howell,Merlo,Technique Leader,1988-07-16,40000
270957,Foong,Oskamp,Engineer,1988-07-16,58786
293272,Jacopo,Fiutem,Engineer,1988-07-16,57120
29583,Subhada,Waymire,Staff,1988-07-16,80921
496108,Atreyi,Samarati,Assistant Engineer,1988-07-16,40000
400157,Lenore,Cochrane,Staff,1988-07-16,58286
81047,Masaki,Dulay,Engineer,1988-07-15,58336
229578,Bernt,Ariola,Senior Staff,1988-07-15,80217
289286,Qunsheng,Heuser,Senior Staff,1988-07-15,58168
428207,Taizo,Beausoleil,Staff,1988-07-15,50533
97494,Mariangiola,Daescu,Engineer,1988-07-15,40000
202337,Horward,Passino,Engineer,1988-07-15,40956
93735,Bernice,Krichel,Engineer,1988-07-15,51788
455240,Yishai,Speckmann,Engineer,1988-07-15,40000
436525,Abdulah,Langford,Engineer,1988-07-15,56029
232528,Satyanarayana,Ramsay,Engineer,1988-07-15,54703
477061,Shigeu,Luft,Engineer,1988-07-15,56780
439018,Gay,Scharstein,Staff,1988-07-15,62394
250276,Teruyuki,Schneeberger,Senior Engineer,1988-07-15,40000
237488,Padma,Ishibashi,Engineer,1988-07-14,51911
70720,Hidefumi,Denny,Staff,1988-07-14,45176
83443,Shigeu,Nooteboom,Engineer,1988-07-14,73539
448928,Heon,Birch,Senior Engineer,1988-07-14,40000
258259,Xudong,Kuzuoka,Engineer,1988-07-14,40000
278619,Malu,Denis,Staff,1988-07-14,94424
227048,Arco,Cincotta,Assistant Engineer,1988-07-14,46956
454900,Shalesh,Malabarba,Senior Engineer,1988-07-14,56213
279535,Domenico,Sullins,Senior Engineer,1988-07-14,52348
214108,Chiradeep,Ellozy,Staff,1988-07-14,57811
11735,Amalendu,Picci,Staff,1988-07-14,40000
85325,Nagui,Kadhim,Technique Leader,1988-07-14,47731
87958,Leandro,Mattern,Senior Engineer,1988-07-14,40000
498024,DAIDA,Escriba,Engineer,1988-07-13,40000
75218,Jaroslava,Fujisawa,Engineer,1988-07-13,51557
492429,Paloma,Pelz,Staff,1988-07-13,64830
26470,Toshimi,Danley,Engineer,1988-07-13,40000
107025,Geoff,Sidje,Engineer,1988-07-13,44790
454032,Visit,Lipner,Staff,1988-07-13,82408
233165,Mohan,Crooks,Engineer,1988-07-13,40000
43410,Pranas,Masand,Staff,1988-07-13,42336
206286,Arno,Pocchiola,Engineer,1988-07-13,59202
263952,Vincent,Joslin,Staff,1988-07-13,40000
405453,Surveyors,Peres,Staff,1988-07-13,76343
291421,Eirik,Carrere,Staff,1988-07-13,77974
265462,Mara,Guardalben,Staff,1988-07-12,49706
268965,Kiyomitsu,Attimonelli,Senior Staff,1988-07-12,40000
247284,Gina,Otillio,Senior Engineer,1988-07-12,58804
107131,Lijie,Streng,Technique Leader,1988-07-12,45823
291813,Lakshmi,Schieder,Engineer,1988-07-12,55640
456610,Erez,Ellozy,Engineer,1988-07-12,60943
420798,Berthier,Ebeling,Engineer,1988-07-12,47486
409490,Noritoshi,Selenyi,Staff,1988-07-12,45663
57919,Eckart,Fiutem,Staff,1988-07-12,74442
227271,Yechiam,Osgood,Staff,1988-07-12,40000
285747,Berry,Zuberek,Engineer,1988-07-12,57645
489901,Guther,Schaad,Staff,1988-07-12,61356
81432,Hideyuki,Veldwijk,Engineer,1988-07-12,76081
238804,Teunis,Oskamp,Engineer,1988-07-12,40000
206816,Dharmaraja,Falby,Senior Engineer,1988-07-12,52668
100568,Aral,Huhdanpaa,Senior Staff,1988-07-12,58380
423893,Fumino,Gerteisen,Assistant Engineer,1988-07-12,40000
485912,Keung,Champarnaud,Engineer,1988-07-11,52133
76709,Berto,Georg,Engineer,1988-07-11,40000
251327,Bodh,McAlpine,Senior Staff,1988-07-11,40000
266748,Henk,Nitsch,Engineer,1988-07-11,54311
205370,Geoffry,Marchesini,Staff,1988-07-11,52849
94862,Gro,Baek,Staff,1988-07-11,40000
86111,Flemming,Mondadori,Engineer,1988-07-11,50594
487640,Apostol,Vecchi,Engineer,1988-07-11,40000
481992,Kwan,Bednarek,Engineer,1988-07-11,57800
29991,Aral,Rosenbaum,Staff,1988-07-11,83701
417876,Hirochika,Milicic,Engineer,1988-07-11,48660
99442,Sibyl,Uhrig,Staff,1988-07-11,65643
213647,Douadi,Sethi,Senior Staff,1988-07-11,52648
448438,Bangqing,Anguita,Engineer,1988-07-11,65169
444121,Takahito,Harllee,Senior Staff,1988-07-11,40000
35797,Emran,Hiroyama,Engineer,1988-07-11,49630
280917,Doowon,Melter,Senior Engineer,1988-07-11,48434
265230,Rafail,Setlzner,Staff,1988-07-11,40000
407008,Remzi,Piveteau,Staff,1988-07-11,78492
30679,Shushma,Gargeya,Senior Staff,1988-07-11,49164
265830,Adam,Marchegay,Senior Engineer,1988-07-11,40000
485430,Sastry,Rissanen,Engineer,1988-07-11,63034
70914,Dinah,Antonisse,Senior Staff,1988-07-10,72054
446302,Zhiguo,Siepmann,Engineer,1988-07-10,40436
16252,Carrsten,Mattern,Engineer,1988-07-10,64982
201444,Hongzhu,Businaro,Engineer,1988-07-10,44157
422058,Xiping,Selenyi,Senior Staff,1988-07-10,59386
458888,Mechthild,Bratten,Senior Engineer,1988-07-10,41613
491287,Marin,Bodoff,Staff,1988-07-10,48523
22897,Weiru,Heering,Engineer,1988-07-10,40000
246149,Guangming,Fargier,Engineer,1988-07-10,50136
297219,Rajmohan,Itzfeldt,Staff,1988-07-10,70931
256701,Chikako,Veevers,Engineer,1988-07-10,40000
100319,Frazer,Billingsley,Senior Engineer,1988-07-10,55250
497751,Kiyotoshi,Verhoeff,Senior Engineer,1988-07-10,40000
256361,Jaideep,Peltason,Senior Engineer,1988-07-10,48901
208528,Sukumar,Polupanov,Senior Staff,1988-07-09,46462
282633,Boriana,Poulakidas,Engineer,1988-07-09,44252
257235,Serap,Suomi,Senior Engineer,1988-07-09,41879
281750,Mohamadou,Laventhal,Staff,1988-07-09,72920
479637,Genta,Marsiglia,Staff,1988-07-09,69894
421654,Claude,Ciolek,Staff,1988-07-09,63040
63612,Berto,Foote,Engineer,1988-07-09,50531
456183,Adamantios,Bennis,Assistant Engineer,1988-07-09,40000
19617,Mircea,Landherr,Assistant Engineer,1988-07-09,43394
296159,Shaunak,Passafiume,Engineer,1988-07-09,44614
423701,Yinlin,Bellone,Engineer,1988-07-09,41162
283323,Masami,Wiegley,Engineer,1988-07-09,40000
87446,Theron,Wilharm,Senior Engineer,1988-07-09,40000
